size,quickselect,heapselect,medianmediansselect
414, 0.000009, 0.000047, 0.000033
414, 0.000010, 0.000048, 0.000021
461, 0.000011, 0.000049, 0.000029
461, 0.000007, 0.000052, 0.000028
461, 0.000006, 0.000060, 0.000026
461, 0.000006, 0.000059, 0.000034
461, 0.000025, 0.000071, 0.000029
461, 0.000014, 0.000048, 0.000025
461, 0.000006, 0.000051, 0.000028
461, 0.000006, 0.000050, 0.000027
461, 0.000009, 0.000053, 0.000027
461, 0.000008, 0.000066, 0.000028
461, 0.000014, 0.000052, 0.000036
461, 0.000009, 0.000053, 0.000028
461, 0.000006, 0.000054, 0.000032
461, 0.000006, 0.000049, 0.000026
461, 0.000008, 0.000062, 0.000046
461, 0.000011, 0.000055, 0.000030
461, 0.000004, 0.000058, 0.000034
461, 0.000009, 0.000056, 0.000022
461, 0.000006, 0.000057, 0.000028
461, 0.000007, 0.000061, 0.000036
461, 0.000009, 0.000054, 0.000035
461, 0.000006, 0.000054, 0.000031
461, 0.000009, 0.000054, 0.000027
461, 0.000006, 0.000055, 0.000032
461, 0.000009, 0.000055, 0.000025
461, 0.000007, 0.000055, 0.000038
461, 0.000008, 0.000055, 0.000028
461, 0.000009, 0.000058, 0.000024
461, 0.000007, 0.000058, 0.000030
461, 0.000008, 0.000050, 0.000028
461, 0.000011, 0.000055, 0.000027
461, 0.000012, 0.000051, 0.000039
461, 0.000018, 0.000065, 0.000030
461, 0.000008, 0.000053, 0.000028
461, 0.000012, 0.000052, 0.000024
461, 0.000006, 0.000051, 0.000025
461, 0.000006, 0.000067, 0.000052
461, 0.000011, 0.000068, 0.000032
461, 0.000007, 0.000058, 0.000033
461, 0.000007, 0.000059, 0.000023
461, 0.000011, 0.000050, 0.000024
461, 0.000009, 0.000066, 0.000034
461, 0.000012, 0.000062, 0.000034
461, 0.000009, 0.000060, 0.000028
461, 0.000006, 0.000056, 0.000029
461, 0.000013, 0.000052, 0.000028
461, 0.000007, 0.000071, 0.000033
461, 0.000013, 0.000072, 0.000031
461, 0.000019, 0.000066, 0.000048
461, 0.000017, 0.000057, 0.000027
515, 0.000017, 0.000056, 0.000037
515, 0.000012, 0.000067, 0.000034
515, 0.000008, 0.000083, 0.000049
515, 0.000013, 0.000086, 0.000041
515, 0.000013, 0.000070, 0.000033
515, 0.000011, 0.000071, 0.000035
515, 0.000010, 0.000057, 0.000031
515, 0.000011, 0.000064, 0.000046
515, 0.000022, 0.000081, 0.000039
515, 0.000018, 0.000066, 0.000029
515, 0.000011, 0.000059, 0.000033
515, 0.000007, 0.000066, 0.000030
515, 0.000009, 0.000066, 0.000034
515, 0.000022, 0.000066, 0.000042
515, 0.000009, 0.000072, 0.000041
515, 0.000004, 0.000070, 0.000031
515, 0.000009, 0.000061, 0.000033
515, 0.000008, 0.000061, 0.000030
515, 0.000015, 0.000075, 0.000060
515, 0.000035, 0.000064, 0.000036
515, 0.000010, 0.000066, 0.000028
515, 0.000008, 0.000060, 0.000033
515, 0.000018, 0.000057, 0.000025
515, 0.000009, 0.000063, 0.000035
515, 0.000054, 0.000086, 0.000034
515, 0.000013, 0.000061, 0.000029
515, 0.000012, 0.000059, 0.000031
515, 0.000014, 0.000065, 0.000031
515, 0.000010, 0.000064, 0.000029
515, 0.000013, 0.000073, 0.000032
515, 0.000009, 0.000062, 0.000029
515, 0.000009, 0.000066, 0.000028
515, 0.000016, 0.000059, 0.000030
515, 0.000007, 0.000062, 0.000032
515, 0.000011, 0.000072, 0.000048
515, 0.000015, 0.000058, 0.000032
515, 0.000008, 0.000062, 0.000030
515, 0.000012, 0.000062, 0.000028
515, 0.000009, 0.000060, 0.000035
515, 0.000008, 0.000066, 0.000033
515, 0.000009, 0.000071, 0.000033
515, 0.000012, 0.000060, 0.000028
515, 0.000012, 0.000064, 0.000032
515, 0.000008, 0.000062, 0.000037
515, 0.000010, 0.000066, 0.000039
515, 0.000007, 0.000112, 0.000041
515, 0.000010, 0.000063, 0.000029
515, 0.000007, 0.000065, 0.000027
515, 0.000011, 0.000068, 0.000033
515, 0.000011, 0.000055, 0.000032
574, 0.000022, 0.000100, 0.000046
574, 0.000016, 0.000071, 0.000035
574, 0.000016, 0.000068, 0.000031
574, 0.000013, 0.000072, 0.000034
574, 0.000017, 0.000064, 0.000043
574, 0.000015, 0.000068, 0.000034
574, 0.000011, 0.000154, 0.000047
574, 0.000017, 0.000068, 0.000034
574, 0.000006, 0.000073, 0.000034
574, 0.000015, 0.000067, 0.000038
574, 0.000011, 0.000067, 0.000041
574, 0.000018, 0.000085, 0.000046
574, 0.000014, 0.000065, 0.000033
574, 0.000012, 0.000067, 0.000028
574, 0.000006, 0.000074, 0.000039
574, 0.000012, 0.000067, 0.000035
574, 0.000019, 0.000073, 0.000055
574, 0.000010, 0.000073, 0.000036
574, 0.000010, 0.000068, 0.000037
574, 0.000018, 0.000076, 0.000037
574, 0.000015, 0.000067, 0.000034
574, 0.000009, 0.000078, 0.000039
574, 0.000035, 0.000065, 0.000039
574, 0.000012, 0.000064, 0.000034
574, 0.000011, 0.000075, 0.000034
574, 0.000008, 0.000069, 0.000037
574, 0.000011, 0.000068, 0.000035
574, 0.000018, 0.000104, 0.000035
574, 0.000006, 0.000070, 0.000032
574, 0.000011, 0.000067, 0.000030
574, 0.000010, 0.000068, 0.000034
574, 0.000011, 0.000067, 0.000032
574, 0.000017, 0.000072, 0.000050
574, 0.000012, 0.000079, 0.000036
574, 0.000010, 0.000072, 0.000039
574, 0.000010, 0.000069, 0.000036
574, 0.000012, 0.000077, 0.000042
574, 0.000006, 0.000076, 0.000042
574, 0.000013, 0.000075, 0.000053
574, 0.000019, 0.000074, 0.000033
574, 0.000018, 0.000063, 0.000030
574, 0.000023, 0.000060, 0.000037
574, 0.000015, 0.000065, 0.000031
574, 0.000009, 0.000076, 0.000056
574, 0.000013, 0.000070, 0.000033
574, 0.000016, 0.000065, 0.000033
574, 0.000016, 0.000070, 0.000037
574, 0.000014, 0.000066, 0.000034
574, 0.000007, 0.000078, 0.000038
574, 0.000005, 0.000082, 0.000037
641, 0.000008, 0.000084, 0.000039
641, 0.000007, 0.000083, 0.000040
641, 0.000020, 0.000073, 0.000036
641, 0.000017, 0.000072, 0.000037
641, 0.000009, 0.000078, 0.000041
641, 0.000015, 0.000085, 0.000038
641, 0.000010, 0.000074, 0.000039
641, 0.000009, 0.000077, 0.000040
641, 0.000014, 0.000074, 0.000038
641, 0.000010, 0.000082, 0.000044
641, 0.000016, 0.000074, 0.000042
641, 0.000010, 0.000078, 0.000043
641, 0.000007, 0.000081, 0.000044
641, 0.000008, 0.000082, 0.000039
641, 0.000016, 0.000081, 0.000034
641, 0.000012, 0.000083, 0.000039
641, 0.000014, 0.000076, 0.000039
641, 0.000016, 0.000072, 0.000041
641, 0.000009, 0.000084, 0.000052
641, 0.000010, 0.000082, 0.000045
641, 0.000009, 0.000097, 0.000049
641, 0.000011, 0.000082, 0.000040
641, 0.000019, 0.000072, 0.000035
641, 0.000012, 0.000077, 0.000038
641, 0.000010, 0.000083, 0.000040
641, 0.000014, 0.000073, 0.000046
641, 0.000006, 0.000082, 0.000039
641, 0.000018, 0.000071, 0.000037
641, 0.000012, 0.000076, 0.000036
641, 0.000008, 0.000077, 0.000036
641, 0.000016, 0.000072, 0.000043
641, 0.000013, 0.000091, 0.000037
641, 0.000008, 0.000076, 0.000045
641, 0.000012, 0.000077, 0.000035
641, 0.000012, 0.000076, 0.000037
641, 0.000010, 0.000081, 0.000036
641, 0.000016, 0.000081, 0.000048
641, 0.000022, 0.000083, 0.000041
641, 0.000015, 0.000075, 0.000039
641, 0.000012, 0.000073, 0.000042
641, 0.000018, 0.000074, 0.000038
641, 0.000017, 0.000081, 0.000041
641, 0.000015, 0.000082, 0.000043
641, 0.000007, 0.000077, 0.000040
641, 0.000015, 0.000071, 0.000045
641, 0.000014, 0.000077, 0.000035
641, 0.000012, 0.000074, 0.000038
641, 0.000014, 0.000095, 0.000039
641, 0.000011, 0.000079, 0.000039
641, 0.000007, 0.000084, 0.000039
715, 0.000017, 0.000080, 0.000048
715, 0.000014, 0.000089, 0.000047
715, 0.000009, 0.000090, 0.000063
715, 0.000012, 0.000118, 0.000049
715, 0.000017, 0.000082, 0.000045
715, 0.000006, 0.000093, 0.000046
715, 0.000006, 0.000095, 0.000050
715, 0.000016, 0.000094, 0.000044
715, 0.000014, 0.000104, 0.000057
715, 0.000019, 0.000083, 0.000040
715, 0.000018, 0.000096, 0.000045
715, 0.000013, 0.000094, 0.000048
715, 0.000008, 0.000092, 0.000048
715, 0.000017, 0.000100, 0.000056
715, 0.000005, 0.000097, 0.000051
715, 0.000016, 0.000091, 0.000052
715, 0.000014, 0.000086, 0.000042
715, 0.000017, 0.000093, 0.000037
715, 0.000018, 0.000082, 0.000061
715, 0.000015, 0.000094, 0.000045
715, 0.000014, 0.000092, 0.000043
715, 0.000012, 0.000093, 0.000044
715, 0.000011, 0.000090, 0.000050
715, 0.000008, 0.000090, 0.000049
715, 0.000014, 0.000109, 0.000048
715, 0.000020, 0.000091, 0.000043
715, 0.000009, 0.000096, 0.000043
715, 0.000025, 0.000095, 0.000041
715, 0.000015, 0.000094, 0.000043
715, 0.000010, 0.000098, 0.000046
715, 0.000017, 0.000090, 0.000045
715, 0.000019, 0.000090, 0.000041
715, 0.000008, 0.000097, 0.000042
715, 0.000015, 0.000092, 0.000048
715, 0.000015, 0.000085, 0.000073
715, 0.000016, 0.000088, 0.000045
715, 0.000009, 0.000091, 0.000046
715, 0.000017, 0.000088, 0.000043
715, 0.000021, 0.000092, 0.000043
715, 0.000013, 0.000094, 0.000043
715, 0.000022, 0.000092, 0.000042
715, 0.000021, 0.000090, 0.000040
715, 0.000012, 0.000092, 0.000046
715, 0.000008, 0.000100, 0.000045
715, 0.000012, 0.000096, 0.000046
715, 0.000014, 0.000090, 0.000048
715, 0.000008, 0.000098, 0.000047
715, 0.000019, 0.000095, 0.000048
715, 0.000010, 0.000091, 0.000046
715, 0.000007, 0.000096, 0.000050
797, 0.000013, 0.000095, 0.000054
797, 0.000019, 0.000102, 0.000045
797, 0.000016, 0.000107, 0.000054
797, 0.000021, 0.000101, 0.000049
797, 0.000011, 0.000107, 0.000053
797, 0.000011, 0.000101, 0.000054
797, 0.000009, 0.000109, 0.000053
797, 0.000036, 0.000088, 0.000047
797, 0.000019, 0.000098, 0.000044
797, 0.000020, 0.000107, 0.000050
797, 0.000020, 0.000099, 0.000070
797, 0.000019, 0.000106, 0.000053
797, 0.000018, 0.000098, 0.000053
797, 0.000020, 0.000095, 0.000043
797, 0.000012, 0.000102, 0.000044
797, 0.000016, 0.000101, 0.000046
797, 0.000016, 0.000116, 0.000067
797, 0.000014, 0.000095, 0.000055
797, 0.000024, 0.000093, 0.000044
797, 0.000014, 0.000104, 0.000054
797, 0.000016, 0.000097, 0.000059
797, 0.000013, 0.000112, 0.000056
797, 0.000018, 0.000101, 0.000044
797, 0.000017, 0.000100, 0.000045
797, 0.000014, 0.000101, 0.000056
797, 0.000013, 0.000102, 0.000053
797, 0.000012, 0.000103, 0.000049
797, 0.000025, 0.000105, 0.000051
797, 0.000023, 0.000104, 0.000054
797, 0.000015, 0.000102, 0.000047
797, 0.000014, 0.000103, 0.000049
797, 0.000018, 0.000096, 0.000046
797, 0.000016, 0.000102, 0.000058
797, 0.000015, 0.000098, 0.000055
797, 0.000011, 0.000098, 0.000051
797, 0.000022, 0.000096, 0.000048
797, 0.000015, 0.000099, 0.000053
797, 0.000018, 0.000100, 0.000053
797, 0.000012, 0.000142, 0.000059
797, 0.000013, 0.000104, 0.000051
797, 0.000020, 0.000104, 0.000054
797, 0.000013, 0.000103, 0.000056
797, 0.000020, 0.000118, 0.000079
797, 0.000016, 0.000151, 0.000082
797, 0.000014, 0.000116, 0.000063
797, 0.000017, 0.000103, 0.000059
797, 0.000017, 0.000108, 0.000064
797, 0.000035, 0.000136, 0.000073
797, 0.000030, 0.000106, 0.000064
797, 0.000016, 0.000105, 0.000052
889, 0.000022, 0.000125, 0.000064
889, 0.000016, 0.000126, 0.000056
889, 0.000026, 0.000114, 0.000052
889, 0.000018, 0.000115, 0.000093
889, 0.000021, 0.000124, 0.000074
889, 0.000020, 0.000118, 0.000065
889, 0.000027, 0.000108, 0.000058
889, 0.000012, 0.000125, 0.000056
889, 0.000026, 0.000118, 0.000067
889, 0.000022, 0.000163, 0.000100
889, 0.000036, 0.000149, 0.000092
889, 0.000028, 0.000147, 0.000089
889, 0.000016, 0.000158, 0.000062
889, 0.000031, 0.000112, 0.000054
889, 0.000027, 0.000114, 0.000055
889, 0.000015, 0.000125, 0.000061
889, 0.000028, 0.000126, 0.000084
889, 0.000027, 0.000127, 0.000057
889, 0.000019, 0.000107, 0.000059
889, 0.000023, 0.000115, 0.000067
889, 0.000009, 0.000123, 0.000058
889, 0.000019, 0.000110, 0.000059
889, 0.000020, 0.000107, 0.000050
889, 0.000027, 0.000114, 0.000054
889, 0.000035, 0.000108, 0.000061
889, 0.000025, 0.000124, 0.000049
889, 0.000019, 0.000116, 0.000057
889, 0.000031, 0.000111, 0.000053
889, 0.000027, 0.000107, 0.000060
889, 0.000032, 0.000105, 0.000064
889, 0.000021, 0.000128, 0.000060
889, 0.000024, 0.000108, 0.000065
889, 0.000017, 0.000110, 0.000058
889, 0.000020, 0.000115, 0.000053
889, 0.000014, 0.000118, 0.000058
889, 0.000020, 0.000147, 0.000065
889, 0.000018, 0.000111, 0.000061
889, 0.000017, 0.000108, 0.000060
889, 0.000008, 0.000127, 0.000061
889, 0.000015, 0.000117, 0.000062
889, 0.000015, 0.000128, 0.000061
889, 0.000019, 0.000117, 0.000049
889, 0.000014, 0.000112, 0.000065
889, 0.000018, 0.000113, 0.000060
889, 0.000011, 0.000120, 0.000059
889, 0.000018, 0.000113, 0.000058
889, 0.000018, 0.000118, 0.000065
889, 0.000015, 0.000117, 0.000057
889, 0.000017, 0.000122, 0.000057
889, 0.000014, 0.000118, 0.000055
992, 0.000022, 0.000132, 0.000058
992, 0.000022, 0.000139, 0.000068
992, 0.000027, 0.000126, 0.000055
992, 0.000024, 0.000128, 0.000071
992, 0.000015, 0.000128, 0.000076
992, 0.000025, 0.000132, 0.000083
992, 0.000050, 0.000153, 0.000072
992, 0.000022, 0.000132, 0.000066
992, 0.000033, 0.000122, 0.000074
992, 0.000023, 0.000131, 0.000069
992, 0.000042, 0.000159, 0.000100
992, 0.000025, 0.000157, 0.000094
992, 0.000020, 0.000148, 0.003911
992, 0.000283, 0.000140, 0.000073
992, 0.000015, 0.000136, 0.000070
992, 0.000034, 0.000198, 0.000150
992, 0.000023, 0.000183, 0.000101
992, 0.000025, 0.000129, 0.000080
992, 0.000031, 0.000151, 0.000066
992, 0.000026, 0.000128, 0.000062
992, 0.000021, 0.000149, 0.000101
992, 0.000026, 0.000147, 0.000070
992, 0.000026, 0.000129, 0.000072
992, 0.000023, 0.000119, 0.000060
992, 0.000024, 0.000121, 0.000069
992, 0.000025, 0.000132, 0.000068
992, 0.000032, 0.000139, 0.000073
992, 0.000017, 0.000132, 0.000070
992, 0.000029, 0.000139, 0.000067
992, 0.000035, 0.000125, 0.000057
992, 0.000023, 0.000127, 0.000061
992, 0.000029, 0.000127, 0.000112
992, 0.000022, 0.000125, 0.000063
992, 0.000021, 0.000129, 0.000069
992, 0.000030, 0.000124, 0.000076
992, 0.000021, 0.000124, 0.000061
992, 0.000025, 0.000134, 0.000083
992, 0.000021, 0.000171, 0.000069
992, 0.000015, 0.000138, 0.000069
992, 0.000026, 0.000130, 0.000066
992, 0.000026, 0.000120, 0.000064
992, 0.000022, 0.000135, 0.000093
992, 0.000025, 0.000155, 0.000076
992, 0.000021, 0.000143, 0.000079
992, 0.000027, 0.000122, 0.000068
992, 0.000040, 0.000138, 0.000065
992, 0.000025, 0.000125, 0.000072
992, 0.000032, 0.000175, 0.000073
992, 0.000033, 0.000127, 0.000066
992, 0.000026, 0.000116, 0.000065
1107, 0.000072, 0.000166, 0.000078
1107, 0.000022, 0.000191, 0.000081
1107, 0.000089, 0.000203, 0.000137
1107, 0.000054, 0.000154, 0.000079
1107, 0.000042, 0.000155, 0.000072
1107, 0.000025, 0.000166, 0.000094
1107, 0.000039, 0.000178, 0.000145
1107, 0.000045, 0.000154, 0.000117
1107, 0.000038, 0.000165, 0.000081
1107, 0.000042, 0.000159, 0.000089
1107, 0.000032, 0.000228, 0.000074
1107, 0.000016, 0.000161, 0.000084
1107, 0.000035, 0.000185, 0.000137
1107, 0.000047, 0.000163, 0.000074
1107, 0.000027, 0.000163, 0.000072
1107, 0.000046, 0.000140, 0.000069
1107, 0.000023, 0.000156, 0.000077
1107, 0.000028, 0.000153, 0.000125
1107, 0.000046, 0.000144, 0.000070
1107, 0.000018, 0.000147, 0.000079
1107, 0.000019, 0.000153, 0.000080
1107, 0.000013, 0.000159, 0.000078
1107, 0.000035, 0.000200, 0.000103
1107, 0.000023, 0.000164, 0.000067
1107, 0.000021, 0.000178, 0.000072
1107, 0.000021, 0.000140, 0.000087
1107, 0.000025, 0.000136, 0.000077
1107, 0.000023, 0.000152, 0.000087
1107, 0.000031, 0.000170, 0.000109
1107, 0.000060, 0.000217, 0.000087
1107, 0.000046, 0.000148, 0.000084
1107, 0.000033, 0.000144, 0.000076
1107, 0.000036, 0.000149, 0.000083
1107, 0.000102, 0.000148, 0.000117
1107, 0.000024, 0.000158, 0.000080
1107, 0.000016, 0.000155, 0.000076
1107, 0.000025, 0.000168, 0.000070
1107, 0.000039, 0.000141, 0.000074
1107, 0.000028, 0.000166, 0.000088
1107, 0.000022, 0.000161, 0.000078
1107, 0.000014, 0.000158, 0.000073
1107, 0.000015, 0.000172, 0.000075
1107, 0.000023, 0.000144, 0.000109
1107, 0.000030, 0.000204, 0.000091
1107, 0.000024, 0.000159, 0.000073
1107, 0.000035, 0.000152, 0.000076
1107, 0.000022, 0.000145, 0.000075
1107, 0.000028, 0.000144, 0.000063
1107, 0.000022, 0.000190, 0.000109
1107, 0.000040, 0.000145, 0.000077
1235, 0.000026, 0.000173, 0.000078
1235, 0.000021, 0.000171, 0.000080
1235, 0.000023, 0.000174, 0.000088
1235, 0.000031, 0.000179, 0.000078
1235, 0.000046, 0.000177, 0.000069
1235, 0.000044, 0.000155, 0.000081
1235, 0.000039, 0.000152, 0.000072
1235, 0.000020, 0.000164, 0.000074
1235, 0.000028, 0.000189, 0.000091
1235, 0.000050, 0.000167, 0.000071
1235, 0.000041, 0.000159, 0.000073
1235, 0.000054, 0.000166, 0.000065
1235, 0.000019, 0.000161, 0.000072
1235, 0.000038, 0.000165, 0.000085
1235, 0.000060, 0.000202, 0.000145
1235, 0.000017, 0.000174, 0.000082
1235, 0.000017, 0.000196, 0.000127
1235, 0.000034, 0.000200, 0.000099
1235, 0.000029, 0.000169, 0.000081
1235, 0.000021, 0.000170, 0.000101
1235, 0.000033, 0.000198, 0.000110
1235, 0.000054, 0.000222, 0.000115
1235, 0.000085, 0.000169, 0.000105
1235, 0.000041, 0.000253, 0.000115
1235, 0.000051, 0.000220, 0.000092
1235, 0.000039, 0.000159, 0.000089
1235, 0.000036, 0.000164, 0.000090
1235, 0.000043, 0.000174, 0.000177
1235, 0.000039, 0.000231, 0.000113
1235, 0.000093, 0.000190, 0.000074
1235, 0.000025, 0.000188, 0.000074
1235, 0.000022, 0.000183, 0.000065
1235, 0.000028, 0.000170, 0.000085
1235, 0.000016, 0.000173, 0.000086
1235, 0.000031, 0.000184, 0.000080
1235, 0.000046, 0.000202, 0.000085
1235, 0.000061, 0.000183, 0.000089
1235, 0.000022, 0.000177, 0.000087
1235, 0.000031, 0.000186, 0.000079
1235, 0.000048, 0.000168, 0.000088
1235, 0.000029, 0.000166, 0.000078
1235, 0.000037, 0.000161, 0.000071
1235, 0.000039, 0.000159, 0.000067
1235, 0.000022, 0.000169, 0.000085
1235, 0.000029, 0.000170, 0.000094
1235, 0.000047, 0.000161, 0.000068
1235, 0.000018, 0.000170, 0.000083
1235, 0.000027, 0.000162, 0.000081
1235, 0.000034, 0.000160, 0.000080
1235, 0.000033, 0.000205, 0.000084
1377, 0.000038, 0.000206, 0.000091
1377, 0.000013, 0.000196, 0.000107
1377, 0.000036, 0.000177, 0.000084
1377, 0.000032, 0.000184, 0.000107
1377, 0.000048, 0.000205, 0.000083
1377, 0.000098, 0.000247, 0.000091
1377, 0.000044, 0.000185, 0.000097
1377, 0.000026, 0.000207, 0.000084
1377, 0.000038, 0.000169, 0.000085
1377, 0.000024, 0.000199, 0.000111
1377, 0.000046, 0.000189, 0.000094
1377, 0.000044, 0.000186, 0.000085
1377, 0.000028, 0.000177, 0.000084
1377, 0.000025, 0.000189, 0.000083
1377, 0.000031, 0.000189, 0.000073
1377, 0.000043, 0.000199, 0.000086
1377, 0.000051, 0.000177, 0.000078
1377, 0.000042, 0.000190, 0.000076
1377, 0.000021, 0.000202, 0.000085
1377, 0.000038, 0.000212, 0.000087
1377, 0.000040, 0.000196, 0.000097
1377, 0.000041, 0.000168, 0.000086
1377, 0.000030, 0.000193, 0.000086
1377, 0.000022, 0.000189, 0.000086
1377, 0.000022, 0.000187, 0.000095
1377, 0.000054, 0.000284, 0.000135
1377, 0.000038, 0.000218, 0.000074
1377, 0.000036, 0.000190, 0.000105
1377, 0.000033, 0.000219, 0.000105
1377, 0.000019, 0.000199, 0.000093
1377, 0.000033, 0.000200, 0.000094
1377, 0.000022, 0.000209, 0.000104
1377, 0.000030, 0.000199, 0.000096
1377, 0.000022, 0.000197, 0.000090
1377, 0.000036, 0.000183, 0.000079
1377, 0.000051, 0.000180, 0.000101
1377, 0.000030, 0.000249, 0.000086
1377, 0.000049, 0.000179, 0.000082
1377, 0.000032, 0.000178, 0.000089
1377, 0.000026, 0.000197, 0.000080
1377, 0.000037, 0.000189, 0.000104
1377, 0.000038, 0.000197, 0.000087
1377, 0.000039, 0.000198, 0.000086
1377, 0.000028, 0.000195, 0.000078
1377, 0.000030, 0.000179, 0.000079
1377, 0.000028, 0.000186, 0.000104
1377, 0.000041, 0.000177, 0.000080
1377, 0.000046, 0.000187, 0.000081
1377, 0.000020, 0.000187, 0.000087
1377, 0.000034, 0.000178, 0.000088
1536, 0.000033, 0.000213, 0.000112
1536, 0.000045, 0.000231, 0.000103
1536, 0.000029, 0.000215, 0.000110
1536, 0.000040, 0.000218, 0.000101
1536, 0.000051, 0.000197, 0.000109
1536, 0.000046, 0.000210, 0.000119
1536, 0.000036, 0.000221, 0.000104
1536, 0.000044, 0.000200, 0.000103
1536, 0.000027, 0.000221, 0.000119
1536, 0.000038, 0.000287, 0.000105
1536, 0.000035, 0.000199, 0.000102
1536, 0.000035, 0.000251, 0.000119
1536, 0.000037, 0.000200, 0.000112
1536, 0.000043, 0.000203, 0.000101
1536, 0.000053, 0.000198, 0.000103
1536, 0.000040, 0.000200, 0.000101
1536, 0.000039, 0.000199, 0.000114
1536, 0.000032, 0.000206, 0.000114
1536, 0.000049, 0.000216, 0.000104
1536, 0.000023, 0.000225, 0.000112
1536, 0.000017, 0.000227, 0.000109
1536, 0.000034, 0.000263, 0.000109
1536, 0.000036, 0.000230, 0.000114
1536, 0.000047, 0.000205, 0.000114
1536, 0.000026, 0.000223, 0.000104
1536, 0.000021, 0.000223, 0.000111
1536, 0.000026, 0.000254, 0.000119
1536, 0.000050, 0.000216, 0.000120
1536, 0.000040, 0.000201, 0.000096
1536, 0.000023, 0.000227, 0.000108
1536, 0.000055, 0.000207, 0.000105
1536, 0.000031, 0.000207, 0.000112
1536, 0.000050, 0.000206, 0.000105
1536, 0.000030, 0.000220, 0.000105
1536, 0.000029, 0.000215, 0.000114
1536, 0.000034, 0.000210, 0.000115
1536, 0.000030, 0.000223, 0.000101
1536, 0.000044, 0.000209, 0.000113
1536, 0.000051, 0.000203, 0.000109
1536, 0.000029, 0.000217, 0.000103
1536, 0.000046, 0.000203, 0.000108
1536, 0.000026, 0.000275, 0.000154
1536, 0.000031, 0.000297, 0.000119
1536, 0.000058, 0.000212, 0.000109
1536, 0.000036, 0.000229, 0.000102
1536, 0.000028, 0.000225, 0.000113
1536, 0.000062, 0.000275, 0.000250
1536, 0.000043, 0.000275, 0.000151
1536, 0.000048, 0.000282, 0.000152
1536, 0.000050, 0.000315, 0.000117
1714, 0.000057, 0.000225, 0.000120
1714, 0.000040, 0.000273, 0.000129
1714, 0.000031, 0.000277, 0.000148
1714, 0.000047, 0.000248, 0.000135
1714, 0.000031, 0.000255, 0.000136
1714, 0.000045, 0.000256, 0.000117
1714, 0.000037, 0.000243, 0.000138
1714, 0.000048, 0.000334, 0.000120
1714, 0.000056, 0.000219, 0.000125
1714, 0.000051, 0.000241, 0.000110
1714, 0.000036, 0.000226, 0.000122
1714, 0.000042, 0.000223, 0.000125
1714, 0.000052, 0.000260, 0.000117
1714, 0.000061, 0.000233, 0.000113
1714, 0.000036, 0.000232, 0.000125
1714, 0.000031, 0.000237, 0.000115
1714, 0.000040, 0.000242, 0.000123
1714, 0.000039, 0.000235, 0.000151
1714, 0.000040, 0.000231, 0.000122
1714, 0.000034, 0.000246, 0.000118
1714, 0.000033, 0.000236, 0.000128
1714, 0.000035, 0.000234, 0.000124
1714, 0.000040, 0.000216, 0.000144
1714, 0.000030, 0.000243, 0.000119
1714, 0.000030, 0.000253, 0.000122
1714, 0.000042, 0.000236, 0.000112
1714, 0.000029, 0.000251, 0.000126
1714, 0.000042, 0.000260, 0.000128
1714, 0.000032, 0.000237, 0.000120
1714, 0.000057, 0.000233, 0.000116
1714, 0.000024, 0.000249, 0.000133
1714, 0.000034, 0.000240, 0.000126
1714, 0.000034, 0.000302, 0.000131
1714, 0.000033, 0.000252, 0.000123
1714, 0.000048, 0.000224, 0.000114
1714, 0.000043, 0.000263, 0.000134
1714, 0.000028, 0.000237, 0.000126
1714, 0.000080, 0.000253, 0.000119
1714, 0.000049, 0.000254, 0.000127
1714, 0.000042, 0.000229, 0.000110
1714, 0.000029, 0.000251, 0.000127
1714, 0.000055, 0.000216, 0.000116
1714, 0.000044, 0.000226, 0.000127
1714, 0.000050, 0.000237, 0.000116
1714, 0.000038, 0.000249, 0.000105
1714, 0.000033, 0.000236, 0.000130
1714, 0.000052, 0.000229, 0.000123
1714, 0.000035, 0.000257, 0.000176
1714, 0.000060, 0.000251, 0.000126
1714, 0.000033, 0.000334, 0.000151
1912, 0.000039, 0.000286, 0.000144
1912, 0.000057, 0.000244, 0.000124
1912, 0.000051, 0.000258, 0.000162
1912, 0.000043, 0.000277, 0.000160
1912, 0.000047, 0.000266, 0.000152
1912, 0.000059, 0.000248, 0.000141
1912, 0.000071, 0.000266, 0.000127
1912, 0.000051, 0.000265, 0.000161
1912, 0.000055, 0.000278, 0.000127
1912, 0.000046, 0.000266, 0.000147
1912, 0.000040, 0.000288, 0.000136
1912, 0.000047, 0.000257, 0.000144
1912, 0.000029, 0.000299, 0.000147
1912, 0.000028, 0.000275, 0.000130
1912, 0.000057, 0.000291, 0.000120
1912, 0.000059, 0.000267, 0.000123
1912, 0.000045, 0.000289, 0.000133
1912, 0.000043, 0.000262, 0.000139
1912, 0.000027, 0.000294, 0.000149
1912, 0.000057, 0.000252, 0.000130
1912, 0.000051, 0.000280, 0.000112
1912, 0.000038, 0.000287, 0.000117
1912, 0.000053, 0.000279, 0.000143
1912, 0.000069, 0.000303, 0.000133
1912, 0.000038, 0.000366, 0.000185
1912, 0.000057, 0.000297, 0.000123
1912, 0.000054, 0.000257, 0.000134
1912, 0.000043, 0.000324, 0.000156
1912, 0.000053, 0.000295, 0.000156
1912, 0.000048, 0.000294, 0.000127
1912, 0.000019, 0.000301, 0.000147
1912, 0.000053, 0.000245, 0.000134
